5.000000000000000000e+03,4.500000000000000000e+03,4.000000000000000000e+03,4.000000000000000000e+03,3.500000000000000000e+03,4.000000000000000000e+03,4.500000000000000000e+03,4.000000000000000000e+03,4.500000000000000000e+03,4.500000000000000000e+03,-1.559985000000000000e+05,3.500000000000000000e+03,4.000000000000000000e+03,4.000000000000000000e+03,4.000000000000000000e+03,4.500000000000000000e+03,4.000000000000000000e+03,4.500000000000000000e+03,4.000000000000000000e+03,4.000000000000000000e+03,2.500000000000000000e+03,2.500000000000000000e+03,2.500000000000000000e+03,2.500000000000000000e+03,2.500000000000000000e+03
3.500000000000000000e+03,3.500000000000000000e+03,3.000000000000000000e+03,3.500000000000000000e+03,3.000000000000000000e+03,3.500000000000000000e+03,3.000000000000000000e+03,3.500000000000000000e+03,3.000000000000000000e+03,3.000000000000000000e+03,3.500000000000000000e+03,-1.154985000000000000e+05,2.500000000000000000e+03,3.000000000000000000e+03,3.000000000000000000e+03,3.500000000000000000e+03,3.000000000000000000e+03,3.500000000000000000e+03,3.000000000000000000e+03,2.500000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03
4.000000000000000000e+03,3.500000000000000000e+03,3.500000000000000000e+03,3.000000000000000000e+03,3.000000000000000000e+03,3.000000000000000000e+03,4.000000000000000000e+03,3.000000000000000000e+03,4.000000000000000000e+03,4.000000000000000000e+03,4.000000000000000000e+03,2.500000000000000000e+03,-1.279985000000000000e+05,3.500000000000000000e+03,3.500000000000000000e+03,3.500000000000000000e+03,3.500000000000000000e+03,3.500000000000000000e+03,3.500000000000000000e+03,4.000000000000000000e+03,1.500000000000000000e+03,1.500000000000000000e+03,1.500000000000000000e+03,1.500000000000000000e+03,1.500000000000000000e+03
4.000000000000000000e+03,3.500000000000000000e+03,3.000000000000000000e+03,3.500000000000000000e+03,3.000000000000000000e+03,3.500000000000000000e+03,3.500000000000000000e+03,3.500000000000000000e+03,4.000000000000000000e+03,3.500000000000000000e+03,4.000000000000000000e+03,3.000000000000000000e+03,3.500000000000000000e+03,-1.269985000000000000e+05,3.000000000000000000e+03,4.000000000000000000e+03,3.000000000000000000e+03,3.500000000000000000e+03,3.500000000000000000e+03,3.500000000000000000e+03,1.500000000000000000e+03,1.500000000000000000e+03,1.500000000000000000e+03,1.500000000000000000e+03,1.500000000000000000e+03
4.000000000000000000e+03,3.500000000000000000e+03,3.500000000000000000e+03,3.500000000000000000e+03,3.000000000000000000e+03,3.500000000000000000e+03,4.000000000000000000e+03,3.500000000000000000e+03,3.500000000000000000e+03,4.000000000000000000e+03,4.000000000000000000e+03,3.000000000000000000e+03,3.500000000000000000e+03,3.000000000000000000e+03,-1.299985000000000000e+05,3.500000000000000000e+03,3.500000000000000000e+03,3.500000000000000000e+03,3.500000000000000000e+03,3.500000000000000000e+03,1.500000000000000000e+03,1.500000000000000000e+03,1.500000000000000000e+03,1.500000000000000000e+03,1.500000000000000000e+03
4.500000000000000000e+03,4.000000000000000000e+03,3.500000000000000000e+03,4.000000000000000000e+03,3.500000000000000000e+03,4.000000000000000000e+03,4.000000000000000000e+03,4.000000000000000000e+03,4.000000000000000000e+03,4.000000000000000000e+03,4.500000000000000000e+03,3.500000000000000000e+03,3.500000000000000000e+03,4.000000000000000000e+03,3.500000000000000000e+03,-1.434985000000000000e+05,3.500000000000000000e+03,4.000000000000000000e+03,4.000000000000000000e+03,3.500000000000000000e+03,2.000000000000000000e+03,2.000000000000000000e+03,2.000000000000000000e+03,2.000000000000000000e+03,2.000000000000000000e+03
4.000000000000000000e+03,4.000000000000000000e+03,4.000000000000000000e+03,3.000000000000000000e+03,3.500000000000000000e+03,3.000000000000000000e+03,4.000000000000000000e+03,3.000000000000000000e+03,3.500000000000000000e+03,4.000000000000000000e+03,4.000000000000000000e+03,3.000000000000000000e+03,3.500000000000000000e+03,3.000000000000000000e+03,3.500000000000000000e+03,3.500000000000000000e+03,-1.309985000000000000e+05,4.000000000000000000e+03,3.500000000000000000e+03,3.500000000000000000e+03,1.500000000000000000e+03,1.500000000000000000e+03,1.500000000000000000e+03,1.500000000000000000e+03,1.500000000000000000e+03
4.500000000000000000e+03,4.500000000000000000e+03,4.000000000000000000e+03,3.500000000000000000e+03,3.500000000000000000e+03,3.500000000000000000e+03,4.000000000000000000e+03,3.500000000000000000e+03,4.000000000000000000e+03,4.000000000000000000e+03,4.500000000000000000e+03,3.500000000000000000e+03,3.500000000000000000e+03,3.500000000000000000e+03,3.500000000000000000e+03,4.000000000000000000e+03,4.000000000000000000e+03,-1.424985000000000000e+05,3.500000000000000000e+03,3.500000000000000000e+03,2.000000000000000000e+03,2.000000000000000000e+03,2.000000000000000000e+03,2.000000000000000000e+03,2.000000000000000000e+03
4.000000000000000000e+03,3.500000000000000000e+03,3.500000000000000000e+03,3.500000000000000000e+03,3.500000000000000000e+03,3.500000000000000000e+03,4.000000000000000000e+03,3.500000000000000000e+03,3.500000000000000000e+03,4.000000000000000000e+03,4.000000000000000000e+03,3.000000000000000000e+03,3.500000000000000000e+03,3.500000000000000000e+03,3.500000000000000000e+03,4.000000000000000000e+03,3.500000000000000000e+03,3.500000000000000000e+03,-1.319985000000000000e+05,3.500000000000000000e+03,1.500000000000000000e+03,1.500000000000000000e+03,1.500000000000000000e+03,1.500000000000000000e+03,1.500000000000000000e+03
4.000000000000000000e+03,3.500000000000000000e+03,3.500000000000000000e+03,3.000000000000000000e+03,3.000000000000000000e+03,3.000000000000000000e+03,4.000000000000000000e+03,3.000000000000000000e+03,4.000000000000000000e+03,4.000000000000000000e+03,4.000000000000000000e+03,2.500000000000000000e+03,4.000000000000000000e+03,3.500000000000000000e+03,3.500000000000000000e+03,3.500000000000000000e+03,3.500000000000000000e+03,3.500000000000000000e+03,3.500000000000000000e+03,-1.279985000000000000e+05,1.500000000000000000e+03,1.500000000000000000e+03,1.500000000000000000e+03,1.500000000000000000e+03,1.500000000000000000e+03
2.500000000000000000e+03,2.000000000000000000e+03,1.500000000000000000e+03,1.500000000000000000e+03,1.000000000000000000e+03,1.500000000000000000e+03,2.000000000000000000e+03,1.500000000000000000e+03,2.000000000000000000e+03,2.000000000000000000e+03,2.500000000000000000e+03,1.000000000000000000e+03,1.500000000000000000e+03,1.500000000000000000e+03,1.500000000000000000e+03,2.000000000000000000e+03,1.500000000000000000e+03,2.000000000000000000e+03,1.500000000000000000e+03,1.500000000000000000e+03,-6.849850000000000000e+04,2.500000000000000000e+03,2.500000000000000000e+03,2.500000000000000000e+03,2.500000000000000000e+03
2.500000000000000000e+03,2.000000000000000000e+03,1.500000000000000000e+03,1.500000000000000000e+03,1.000000000000000000e+03,1.500000000000000000e+03,2.000000000000000000e+03,1.500000000000000000e+03,2.000000000000000000e+03,2.000000000000000000e+03,2.500000000000000000e+03,1.000000000000000000e+03,1.500000000000000000e+03,1.500000000000000000e+03,1.500000000000000000e+03,2.000000000000000000e+03,1.500000000000000000e+03,2.000000000000000000e+03,1.500000000000000000e+03,1.500000000000000000e+03,2.500000000000000000e+03,-6.849850000000000000e+04,2.500000000000000000e+03,2.500000000000000000e+03,2.500000000000000000e+03
2.500000000000000000e+03,2.000000000000000000e+03,1.500000000000000000e+03,1.500000000000000000e+03,1.000000000000000000e+03,1.500000000000000000e+03,2.000000000000000000e+03,1.500000000000000000e+03,2.000000000000000000e+03,2.000000000000000000e+03,2.500000000000000000e+03,1.000000000000000000e+03,1.500000000000000000e+03,1.500000000000000000e+03,1.500000000000000000e+03,2.000000000000000000e+03,1.500000000000000000e+03,2.000000000000000000e+03,1.500000000000000000e+03,1.500000000000000000e+03,2.500000000000000000e+03,2.500000000000000000e+03,-6.849850000000000000e+04,2.500000000000000000e+03,2.500000000000000000e+03
2.500000000000000000e+03,2.000000000000000000e+03,1.500000000000000000e+03,1.500000000000000000e+03,1.000000000000000000e+03,1.500000000000000000e+03,2.000000000000000000e+03,1.500000000000000000e+03,2.000000000000000000e+03,2.000000000000000000e+03,2.500000000000000000e+03,1.000000000000000000e+03,1.500000000000000000e+03,1.500000000000000000e+03,1.500000000000000000e+03,2.000000000000000000e+03,1.500000000000000000e+03,2.000000000000000000e+03,1.500000000000000000e+03,1.500000000000000000e+03,2.500000000000000000e+03,2.500000000000000000e+03,2.500000000000000000e+03,-6.849850000000000000e+04,2.500000000000000000e+03
2.500000000000000000e+03,2.000000000000000000e+03,1.500000000000000000e+03,1.500000000000000000e+03,1.000000000000000000e+03,1.500000000000000000e+03,2.000000000000000000e+03,1.500000000000000000e+03,2.000000000000000000e+03,2.000000000000000000e+03,2.500000000000000000e+03,1.000000000000000000e+03,1.500000000000000000e+03,1.500000000000000000e+03,1.500000000000000000e+03,2.000000000000000000e+03,1.500000000000000000e+03,2.000000000000000000e+03,1.500000000000000000e+03,1.500000000000000000e+03,2.500000000000000000e+03,2.500000000000000000e+03,2.500000000000000000e+03,2.500000000000000000e+03,-6.849850000000000000e+04
